,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,label
24038,Kepler-45 b,Kepler-45,0,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,2.45524122,6.5e-07,-6.5e-07,0.0,0.029539999999999997,0.00101,-0.00101,0.0,11.198,0.773,-0.773,0.0,0.9990000000000001,0.069,-0.069,0.0,158.915,19.387629999999998,-19.387629999999998,0.0,0.5,0.061,-0.061,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,787.0,26.0,-26.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,3820.0,90.0,-90.0,0.0,0.54,0.04,-0.04,0.0,0.57,0.06,-0.06,0.0,0.2,0.1,-0.1,0.0,[Fe/H],4.73,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m29.50s,292.8729292,+41d03m51.02s,41.0641727,381.949,6.3825,-6.3825,16.744,1.133,-1.133,12.892,0.03,-0.03,15.9804,0.0008939999999999999,-0.0008939999999999999,2016-01-12,2012-10,2016-01-14,1.0
24117,Kepler-46 b,Kepler-46,1,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=NESVORNY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...336.1133N/abstract target=ref> Nesvorn&yacute; et al. 2012 </a>,33.60134,0.00021,-0.0002,0.0,0.1968,0.0029,-0.0028,0.0,9.057,0.47100000000000003,-0.48200000000000004,0.0,0.8079999999999999,0.042,-0.043,0.0,1907.0,NaN,NaN,1.0,6.0,NaN,NaN,1.0,Mass,0.01,0.01,-0.01,0.0,NaN,NaN,NaN,NaN,543.0,16.0,-16.0,0.0,1,<a refstr=NESVORNY_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...336.1133N/abstract target=ref> Nesvorn&yacute; et al. 2012 </a>,NaN,5155.0,105.0,-105.0,0.0,0.94,0.04,-0.04,0.0,0.9,0.04,-0.04,0.0,0.41,0.1,-0.1,0.0,[M/H],4.45,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m04.50s,289.26873880000005,+42d36m15.05s,42.60418189999999,777.06,17.209,-16.493,15.312,0.114,-0.114,13.347,0.028,-0.028,15.2548,0.000433,-0.000433,2014-05-14,2012-06,2014-05-14,1.0
24660,Kepler-5 b,Kepler-5,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,3.548469,1.5e-05,-1.5e-05,0.0,0.04967,0.00053,-0.00047000000000000004,0.0,13.562999999999999,0.392,-0.336,0.0,1.21,0.035,-0.03,0.0,648.3732,15.25584,-13.03103,0.0,2.04,0.048,-0.041,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1692.0,29.0,-25.0,0.0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,NaN,6297.0,60.0,-60.0,0.0,1.54,0.06,-0.04,0.0,1.3,0.04,-0.04,0.0,0.04,0.06,-0.06,0.0,[Fe/H],4.17,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m37.69s,299.4070341,+44d02m06.14s,44.0350387,899.777,16.774,-16.181,13.325,0.092,-0.092,11.769,0.025,-0.025,13.2263,0.000286,-0.000286,2016-01-12,2011-11,2016-01-14,1.0
24666,Kepler-5 b,Kepler-5,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=KOCH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.131K/abstract target=ref> Koch et al. 2010 </a>,3.54846,3.2e-05,-3.2e-05,0.0,0.05064,0.0007,-0.0007,0.0,16.04,0.46,-0.583,0.0,1.431,0.040999999999999995,-0.052000000000000005,0.0,671.864,17.798,-18.751,0.0,2.114,0.056,-0.059,0.0,Mass,0.024,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1868.0,284.0,-284.0,0.0,0,<a refstr=KOCH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.131K/abstract target=ref> Koch et al. 2010 </a>,NaN,6297.0,60.0,-60.0,0.0,1.79,0.04,-0.06,0.0,1.37,0.04,-0.06,0.0,0.04,0.06,-0.06,0.0,[Fe/H],4.07,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m37.69s,299.4070341,+44d02m06.14s,44.0350387,899.777,16.774,-16.181,13.325,0.092,-0.092,11.769,0.025,-0.025,13.2263,0.000286,-0.000286,2014-05-14,2010-04,2014-05-14,1.0
24672,Kepler-5 b,Kepler-5,1,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,3.5484657,7e-07,-7e-07,0.0,0.0538,0.0015,-0.0021,0.0,15.984000000000002,0.40399999999999997,-0.5720000000000001,0.0,1.426,0.036000000000000004,-0.051,0.0,670.93913,21.294610000000002,-27.33338,0.0,2.111,0.067,-0.086,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1750.0,20.0,-20.0,0.0,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,NaN,6297.0,60.0,-60.0,0.0,1.79,0.04,-0.06,0.0,1.37,0.04,-0.06,0.0,0.04,0.06,-0.06,0.0,[Fe/H],3.96,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m37.69s,299.4070341,+44d02m06.14s,44.0350387,899.777,16.774,-16.181,13.325,0.092,-0.092,11.769,0.025,-0.025,13.2263,0.000286,-0.000286,2015-10-07,2015-05,2015-10-15,1.0
25232,Kepler-538 b,Kepler-538,1,2,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MAYO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..165M/abstract target=ref>Mayo et al. 2019</a>,81.73778,0.00013,-0.00013,0.0,0.4669,0.0087,-0.009,0.0,2.215,0.04,-0.034,0.0,0.198,0.004,-0.003,0.0,10.6,2.5,-2.4,0.0,0.03335,0.00787,-0.00755,0.0,Mass,0.041,0.034,-0.029,0.0,2.99,0.31,-0.27,0.0,380.0,NaN,NaN,0.0,0,<a refstr=MAYO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..165M/abstract target=ref>Mayo et al. 2019</a>,NaN,5547.0,50.0,-50.0,0.0,0.87,0.01,-0.01,0.0,0.89,0.05,-0.04,0.0,-0.03,0.08,-0.08,0.0,[m/H],4.51,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m56.77s,297.4865503,+49d37m24.23s,49.623397499999996,155.956,0.709,-0.703,11.27,0.018,-0.018,9.645000999999999,0.013,-0.013,11.1647,0.000516,-0.000516,2019-09-20,2019-10,2019-09-26,1.0
25247,Kepler-539 b,Kepler-539,1,1,2,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A.112M/abstract target=ref>Mancini et al. 2016</a>,125.63243,0.00071,-0.00071,0.0,0.4988,0.0067,-0.0067,0.0,8.373,0.191,-0.191,0.0,0.747,0.017,-0.017,0.0,308.2951,92.1707,-92.1707,0.0,0.97,0.29,-0.29,0.0,Mass,0.39,NaN,NaN,1.0,NaN,NaN,NaN,NaN,388.0,6.0,-6.0,0.0,1,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A.112M/abstract target=ref>Mancini et al. 2016</a>,G2 V,5820.0,80.0,-80.0,0.0,0.95,0.02,-0.02,0.0,1.05,0.04,-0.04,0.0,-0.01,0.07,-0.07,0.0,[Fe/H],4.5,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m29.39s,299.1224639,+41d52m00.46s,41.8667953,307.318,3.57,-3.489,12.444,0.057,-0.057,10.915,0.018,-0.018,12.379,0.00040199999999999996,-0.00040199999999999996,2016-05-06,2016-05,2016-05-10,1.0
26099,Kepler-6 b,Kepler-6,1,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,3.2346996,4e-07,-4e-07,0.0,0.04852,0.00074,-0.00133,0.0,14.617,0.20199999999999999,-0.37,0.0,1.304,0.018000000000000002,-0.033,0.0,212.31044,12.077539999999999,-11.12405,0.0,0.668,0.038,-0.035,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1460.0,10.0,-10.0,0.0,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,NaN,5647.0,44.0,-44.0,0.0,1.39,0.02,-0.03,0.0,1.21,0.04,-0.04,0.0,0.34,0.04,-0.04,0.0,[Fe/H],4.24,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m20.94s,296.8372475,+48d14m23.89s,48.2399695,587.039,5.071,-4.986,13.286,0.08,-0.08,11.634,0.019,-0.019,13.1714,0.000286,-0.000286,2015-10-07,2015-05,2015-10-15,1.0
26112,Kepler-6 b,Kepler-6,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=DUNHAM_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.136D/abstract target=ref> Dunham et al. 2010 </a>,3.234723,1.7e-05,-1.7e-05,0.0,0.04567,0.00055,-0.00045999999999999996,0.0,14.83,0.29100000000000004,-0.325,0.0,1.3230000000000002,0.026000000000000002,-0.028999999999999998,0.0,212.619,7.945,-9.534,0.0,0.669,0.025,-0.03,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1500.0,200.0,-200.0,0.0,0,<a refstr=DUNHAM_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.136D/abstract target=ref> Dunham et al. 2010 </a>,NaN,5647.0,44.0,-44.0,0.0,1.39,0.02,-0.03,0.0,1.21,0.04,-0.04,0.0,0.34,0.04,-0.04,0.0,[Fe/H],4.24,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m20.94s,296.8372475,+48d14m23.89s,48.2399695,587.039,5.071,-4.986,13.286,0.08,-0.08,11.634,0.019,-0.019,13.1714,0.000286,-0.000286,2014-05-14,2010-04,2014-05-14,1.0
26113,Kepler-6 b,Kepler-6,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,3.234702,3.3e-06,-3.3e-06,0.0,0.04438,0.00198,-0.0009699999999999999,0.0,13.103,0.628,-0.29100000000000004,0.0,1.169,0.055999999999999994,-0.026000000000000002,0.0,201.18639,19.387629999999998,-10.80622,0.0,0.633,0.061,-0.034,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1451.0,15.0,-13.0,0.0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,NaN,5647.0,50.0,-50.0,0.0,1.26,0.06,-0.03,0.0,1.11,0.16,-0.07,0.0,0.34,0.05,-0.05,0.0,[Fe/H],4.28,0.02,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m20.94s,296.8372475,+48d14m23.89s,48.2399695,587.039,5.071,-4.986,13.286,0.08,-0.08,11.634,0.019,-0.019,13.1714,0.000286,-0.000286,2016-01-12,2011-11,2016-01-14,1.0
26460,Kepler-62 d,Kepler-62,1,1,5,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,18.16406,2e-05,-2e-05,0.0,0.12,0.001,-0.001,0.0,1.95,0.07,-0.07,0.0,0.174,0.006,-0.006,0.0,14.0,NaN,NaN,1.0,0.044,NaN,NaN,1.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,510.0,28.0,-28.0,0.0,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,K2 V,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,[Fe/H],4.68,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.874,1.219,-1.219,13.965,0.092,-0.092,11.659,0.021,-0.021,13.7197,0.00020800000000000001,-0.00020800000000000001,2014-05-14,2013-05,2014-05-14,1.0
26472,Kepler-62 e,Kepler-62,1,1,5,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,122.3874,0.0008,-0.0008,0.0,0.427,0.004,-0.004,0.0,1.61,0.05,-0.05,0.0,0.14400000000000002,0.004,-0.004,0.0,36.0,NaN,NaN,1.0,0.113,NaN,NaN,1.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270.0,15.0,-15.0,0.0,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,K2 V,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,[Fe/H],4.68,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.874,1.219,-1.219,13.965,0.092,-0.092,11.659,0.021,-0.021,13.7197,0.00020800000000000001,-0.00020800000000000001,2014-05-14,2013-05,2014-05-14,1.0
26483,Kepler-62 f,Kepler-62,1,1,5,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,267.291,0.005,-0.005,0.0,0.718,0.007,-0.007,0.0,1.41,0.07,-0.07,0.0,0.126,0.006,-0.006,0.0,35.0,NaN,NaN,1.0,0.11,NaN,NaN,1.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,208.0,11.0,-11.0,0.0,0,<a refstr=BORUCKI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...340..587B/abstract target=ref> Borucki et al. 2013 </a>,K2 V,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,[Fe/H],4.68,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.874,1.219,-1.219,13.965,0.092,-0.092,11.659,0.021,-0.021,13.7197,0.00020800000000000001,-0.00020800000000000001,2014-05-14,2013-05,2014-05-14,1.0
27444,Kepler-7 b,Kepler-7,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=LATHAM_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.140L/abstract target=ref> Latham et al. 2010 </a>,4.885525,4e-05,-4e-05,0.0,0.06224,0.00109,-0.00084,0.0,16.567,0.56,-0.5720000000000001,0.0,1.4780000000000002,0.05,-0.051,0.0,137.615,12.713,-13.03,0.0,0.433,0.04,-0.041,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1540.0,200.0,-200.0,0.0,0,<a refstr=LATHAM_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713L.140L/abstract target=ref> Latham et al. 2010 </a>,NaN,5933.0,44.0,-44.0,0.0,1.84,0.05,-0.07,0.0,1.35,0.07,-0.05,0.0,0.11,0.03,-0.03,0.0,[Fe/H],4.03,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m19.56s,288.58149280000004,+41d05m23.04s,41.0897335,922.562,20.605,-19.739,13.008,0.103,-0.103,11.535,0.02,-0.02,12.8649,0.00031800000000000003,-0.00031800000000000003,2014-05-14,2010-04,2014-05-14,1.0
27445,Kepler-7 b,Kepler-7,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,4.8854922,3.8e-06,-3.8e-06,0.0,0.06324,0.00099,-0.00099,0.0,18.484,0.426,-0.426,0.0,1.649,0.038,-0.038,0.0,143.97699,21.61244,-21.61244,0.0,0.453,0.068,-0.068,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1619.0,15.0,-15.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5933.0,50.0,-50.0,0.0,2.03,0.04,-0.04,0.0,1.41,0.1,-0.1,0.0,0.11,0.05,-0.05,0.0,[Fe/H],3.97,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m19.56s,288.58149280000004,+41d05m23.04s,41.0897335,922.562,20.605,-19.739,13.008,0.103,-0.103,11.535,0.02,-0.02,12.8649,0.00031800000000000003,-0.00031800000000000003,2016-01-12,2012-10,2016-01-14,1.0
27447,Kepler-7 b,Kepler-7,0,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,4.8854948,8.2e-06,-8.2e-06,0.0,0.0613,0.0018,-0.0018,0.0,17.957,0.852,-0.852,0.0,1.6019999999999999,0.076,-0.076,0.0,135.07775,14.93801,-14.93801,0.0,0.425,0.047,-0.047,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1621.0,23.0,-23.0,0.0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,NaN,5933.0,50.0,-50.0,0.0,1.97,0.08,-0.08,0.0,1.28,0.11,-0.11,0.0,0.11,0.05,-0.05,0.0,[Fe/H],3.96,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m19.56s,288.58149280000004,+41d05m23.04s,41.0897335,922.562,20.605,-19.739,13.008,0.103,-0.103,11.535,0.02,-0.02,12.8649,0.00031800000000000003,-0.00031800000000000003,2016-01-12,2011-11,2016-01-14,1.0
27450,Kepler-7 b,Kepler-7,1,1,1,Transit,2009,Kepler,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,4.8854892,9e-07,-9e-07,0.0,0.06067,0.00059,-0.00059,0.0,18.180999999999997,0.146,-0.146,0.0,1.6219999999999999,0.013000000000000001,-0.013000000000000001,0.0,140.16303,13.66669,-13.34886,0.0,0.441,0.043,-0.042,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1630.0,10.0,-10.0,0.0,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,NaN,5933.0,44.0,-44.0,0.0,1.97,0.01,-0.01,0.0,1.36,0.03,-0.03,0.0,0.11,0.03,-0.03,0.0,[Fe/H],3.98,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m19.56s,288.58149280000004,+41d05m23.04s,41.0897335,922.562,20.605,-19.739,13.008,0.103,-0.103,11.535,0.02,-0.02,12.8649,0.00031800000000000003,-0.00031800000000000003,2015-10-07,2015-05,2015-10-15,1.0
27888,Kepler-74 b,Kepler-74,0,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...554A.114H/abstract target=ref> Hebrard et al. 2013 </a>,7.340718,1e-06,-1e-06,0.0,0.084,0.014,-0.014,0.0,14.8,1.57,-1.57,0.0,1.32,0.14,-0.14,0.0,216.12,28.6,-28.6,0.0,0.68,0.09,-0.09,0.0,Mass,0.287,0.062,-0.062,0.0,NaN,NaN,NaN,NaN,1250.0,120.0,-120.0,0.0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...554A.114H/abstract target=ref> Hebrard et al. 2013 </a>,F8 V,6050.0,110.0,-110.0,0.0,1.51,0.14,-0.14,0.0,1.4,0.14,-0.11,0.0,0.34,0.14,-0.14,0.0,[Fe/H],4.2,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m22.21s,293.0925275,+41d21m19.83s,41.3555095,1177.55,28.485,-28.485,14.487,0.092,-0.092,12.958,0.033,-0.033,14.3652,0.000262,-0.000262,2014-05-14,2013-06,2014-05-14,1.0
27892,Kepler-74 b,Kepler-74,1,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,7.340711,6e-06,-6e-06,0.0,0.0781,0.0007,-0.0007,0.0,10.76,0.22,-0.22,0.0,0.96,0.02,-0.02,0.0,200.22,38.14,-38.14,0.0,0.63,0.12,-0.12,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1078.0,19.0,-19.0,0.0,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,F8 V,6000.0,100.0,-100.0,0.0,1.12,0.04,-0.04,0.0,1.18,0.04,-0.04,0.0,0.42,0.11,-0.11,0.0,[Fe/H],4.44,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m22.21s,293.0925275,+41d21m19.83s,41.3555095,1177.55,28.485,-28.485,14.487,0.092,-0.092,12.958,0.033,-0.033,14.3652,0.000262,-0.000262,2015-01-29,2015-03,2015-01-29,1.0
28006,Kepler-75 b,Kepler-75,1,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,8.8849116,3.4e-06,-3.4e-06,0.0,0.0818,0.0012,-0.0012,0.0,11.77,0.34,-0.34,0.0,1.05,0.03,-0.03,0.0,3209.9,127.1,-127.1,0.0,10.1,0.4,-0.4,0.0,Mass,0.57,0.01,-0.01,0.0,NaN,NaN,NaN,NaN,767.0,16.0,-16.0,0.0,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,K0 V,5200.0,100.0,-100.0,0.0,0.89,0.02,-0.02,0.0,0.91,0.04,-0.04,0.0,0.3,0.12,-0.12,0.0,[Fe/H],4.5,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m33.03s,291.13762030000004,+36d34m38.44s,36.5773443,835.356,18.761,-17.968,15.414,0.046,-0.046,13.118,0.029,-0.029,15.1789,0.000726,-0.000726,2015-01-29,2015-03,2015-01-29,1.0
